Lang_detect: en,Ext_id: com.seamlessweb.android.view,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Language,Review Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
21/7/2018,com.seamlessweb.android.view,,en,en,,,,Lauren Holz,5,,It is very convenient and works very well.,,,,Hi Lauren! We are so glad we could help! Thank you for using Seamless!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHfyOx8rkGHALQasJ1xr9AMYRbULPTuZV8a_KrCK4_Qw9ycDM0ie2V74rPbIbChP2d4ZRRMPvjpTRFZoL4,https://appfollow.io/gp/112278/review/65283324?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=65283324
21/7/2018,com.seamlessweb.android.view,,en,en,,,,Gopal Swamy,5,,"Great, simple app with good UX.",,,,Hi Gopal! Thank you so much for using the Seamless app! Have a wonderful day!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGlVIh27P_xD4oLbvhpqMWvM1XKFXMpbaq4MQvg1uzco7J9mzN8tHMQ5fHQXuJmDPoF_cnx2agIj-Rm1xc,https://appfollow.io/gp/112278/review/67771833?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=67771833
21/7/2018,com.seamlessweb.android.view,,en,en,,,,sherri,5,,Loooooooce them!!,,,,Hey Sherri! We &lt;3 you too! Stay Awesome!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHmfWR1I0iJIjJWzvBTLKLjg-L-hLJ0i4rlMvNai9S-IRJP54KZnzJqkxzhehw_9do7vcl3BLSnbfVkHVY,https://appfollow.io/gp/112278/review/67793502?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=67793502
21/7/2018,com.seamlessweb.android.view,,en,en,,,,,5,,"Seamless is great, they always help when I have a problem with my order????",,,,We're so happy we can always be there for you! Happy Eating!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFE5IIieuMqmRavHfahqR9oWY0eiA3o8igy_HBEO5-nyj_aIiRa-oY7JWYODypijCDarsC1FiU0Cf00zh4,https://appfollow.io/gp/112278/review/67793503?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=67793503
21/7/2018,com.seamlessweb.android.view,,en,en,,,,Humberto Bustamante,5,,Its very Convenient !!!,,,,Hi Humberto! We totally agree. Thanks for the five stars!!!!!!!! Have a awesome day!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFDaReXyZtq24zZ9jc4ExhubdCMrUfNSvgt6ImVurqj8ixqewCGPW4WT3WVGn3eJD5fyA207cV3hQGVuvY,https://appfollow.io/gp/112278/review/67793504?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=67793504
21/7/2018,com.seamlessweb.android.view,,en,en,,,,,5,,"Quick and easy way to order my fave foods from great restaurants. Totally 
recommend for foodies ????",,,,Hi there! Thank you for the awesome review! Totally recommended for the foodies. Have a great day!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEHKkeL5wzyxyH6twE6EYAFi_eyojgx1xmPnrtg3LkJhGSU6rd1IXGVahzfSACTz4ssLpC2DYcVB4V3_rg,https://appfollow.io/gp/112278/review/67793505?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=67793505
21/7/2018,com.seamlessweb.android.view,,en,en,,,,,5,,Does what it's supposed to do.,,,,Hi there! Thank you for the five stars! Have a wonderful day!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHRXwDF_QYeQp6WAfL0wwTW4MrMriS8cU18Vkg4lAxGse3cSZh5wOdNf1T-ZB_ObwQUTtM2LDyeXWYOYWw,https://appfollow.io/gp/112278/review/67793506?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=67793506
21/7/2018,com.seamlessweb.android.view,,en,en,,,,Matthew Waghorn,2,,Countless reasons I dislike having to use this app.,,,,Hi Matthew! We appreciate your feedback! We would love to regain your trust. Please if we could assist with anything to make your experience better. Please contact our Customer Care at 1-877-585-7878.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG2B5HxntOoFW1faLEFUQUspekAv8LMZtU3c3_-sKQ0w_rF697xw2fUhvh_b2EXo5huyEwcTbO_rAs5EuY,https://appfollow.io/gp/112278/review/67793507?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=67793507
22/7/2018,com.seamlessweb.android.view,,en,en,,,,Kurtis Williams,5,,Like the quick serivce,,,,Hey there Kurtis! We like you too! Happy Eating!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHGROHO155IjWcZYSADRZnC57AZGNLXd2daeitQOWU66eNZoW5HpTzdegDDdfkuOgCJJuQDq-MHx1SwvPg,https://appfollow.io/gp/112278/review/55796991?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796991
22/7/2018,com.seamlessweb.android.view,,en,en,,,,Aaqil Ka,1,,"Not reliable delivery, constantly waiting 2 hours for food or wrong order 
comes. The notifications are incorrect, as they notify that your order is 
""picked up"" or ""delivered"", when in fact your food hasn't even been 
prepared. But you wouldn't know until the driver calls you to inform you 
that your order will take an additional 20 mins from the hour and a half 
you've already waited. Customer service is inadequate. I'm deleting this 
app. There are better takeout apps available.",,,,"Hi Aaqil, we're sorry to hear you have been having such bad experiences with us! Please feel free to give us a call 800-256-1020, start a live chat or send us an email, and we're happy to look into this issues on your behalf!",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEUmugxuTJPM1Tuq1D6jzaUhMZ4nBqXP0jfNKvX87rtk02XRkN6s6wR8mwFsCLFRSS1pRVYTvk6txTTxCI,https://appfollow.io/gp/112278/review/68009354?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68009354
22/7/2018,com.seamlessweb.android.view,,en,en,,,,Norma McIntyre,4,,They could add more restaurants,,,,Hi Norma! Thank you for your feedback! We are working to build more restaurant relationships every day. You can make a suggestion to your favorite restaurants to join our Seamless family. Happy Eating.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHWBM80uR7UDzabHtvWyy4hS-yxYFVBcB23f9-B8A5I2tfFM6OwMWZ_rYQIsFWxl0j9r3uQY5AI_8jXxws,https://appfollow.io/gp/112278/review/68267334?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267334
22/7/2018,com.seamlessweb.android.view,,en,en,,,,Omar Diaz,5,,This App makes my Life Simple.,,,,"Hi Omar, we love to hear this and we'll keep thinking up ways to make it even simpler! Happy Eating!",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE4MbJrYFEk5xBynhYt5kvgAZXZ6rkouqQAWd0muhYeUnXIozgDxLpW897UEQf_BZ-bC4Xzbnpys1usjTw,https://appfollow.io/gp/112278/review/68267335?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267335
22/7/2018,com.seamlessweb.android.view,,en,en,,,,Bart Massi,5,,Efficient!,,,,"Hey Bart! We'll keep doing what we do, you just stay awesome!",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOElHYMzJ5eoZtw-GsFccoT_Ja92idhZq4jEg4veWN5RriGSW7bEvnhcqtEDX6b80KlVZZ7FEXNbyHUec_s,https://appfollow.io/gp/112278/review/68267336?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267336
22/7/2018,com.seamlessweb.android.view,,en,en,,,,Jo-Ann Lopez,5,,Amazing,,,,Thank for the love Jo-Ann! Happy Ordering!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEmMVoFBP-RHiFcCjEDKqtkLftU6GjC09DFu3321EVL-U_bpcFZJQf-JNDR9ihJHit-5z4Nzn-O3mJf2NM,https://appfollow.io/gp/112278/review/68267337?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267337
22/7/2018,com.seamlessweb.android.view,,en,en,,,,keisha109,1,,"Worst service of all food apps!!! by far!!! Wait hours! for your food to 
find out they don't know where it is, even though they say it was sent out 
and delivered. They also won't compensate you for your hours wait if you 
request to cancel the order or be refunded. Has happened too times to make 
it worth it. Save yourself the trouble, especially the night before work.",,,,"Hey keisha109, sorry to hear you've been having not so great orders with us! Please give us a call 800-256-1020, start a live chat or send us an email, we're always happy to help and try to fix these order issues you've been having!",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHyrvAEEZVDHJHGx-PPBgoJjoSYTVD9l0x9PDHjT3pkr7iFbsnKKd_mR7GvmoeJTzp1VPKlb9B22uUMDPM,https://appfollow.io/gp/112278/review/68267338?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267338
23/7/2018,com.seamlessweb.android.view,,en,en,,,,Stefany Melendez,4,,very easy to use. it's nice to have a service that can predict your orders,,,,"Hey Stefany, this makes our night! Please let us know if you need anything else! Happy Eating!",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGBTk-wNpU45uTAqvQyNPQj-YXRKXjRAcWPePRho7rTDNjHOklJfP7zEFiqHD9doxp0Z4KORzQauciYSJ0,https://appfollow.io/gp/112278/review/68267339?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267339
24/7/2018,com.seamlessweb.android.view,,en,en,,,,,5,,"varieties of Restaurants and very convient and simple to use without a 
hassle.",,,,Hi there. We're glad to hear about good experience. Thanks!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOH7k9e7OOvGEeX3Z6vpgKsx1FbjLFy1Qx1IH67YUeVoG8co04001mNVFRVFnbzOBxEHNruDDay9qq_r6-I,https://appfollow.io/gp/112278/review/68267341?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267341
24/7/2018,com.seamlessweb.android.view,,en,en,,,,Katerina Hodges,5,,"Love the cash option! This really makes life so much easier , so I don't 
have to worry about running to the bank if my card is empty????????",,,,Hi Katerina. We appreciate the feedback. Happy Eating!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHmyDeMmLYT3yidpVhAT4tRqfRUeHECATqaq1uHZlRQYZFOC86SIWWYjp72vzEARydcItRwsBJYO6W7uJk,https://appfollow.io/gp/112278/review/68267342?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267342
25/7/2018,com.seamlessweb.android.view,,en,en,,,,Sam Stoothoff,4,,It works,,,,Hi Sam. Thanks for the feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG6ADrdbKpLvY3BxZ3cB0ZRb5lee6KWxlkxjWmI_-cQDXK6zoUzDCaNYd96_q2W9BiLwi6y1GvZ1JIoGFc,https://appfollow.io/gp/112278/review/68295108?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68295108
25/7/2018,com.seamlessweb.android.view,,en,en,,,,techdee nyc,5,,"Love it use it all the time when I dont wanna go out , or have company just 
wish some restaurants minimum wasn't so high????",,,,Hi techdee nyc. Thanks for taking time out to leave a review. We appreciate the feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEszfEfybpqsDgjQjOuxsmEx0a4B3wmMc6Y6AlY4JGYZJtw6VkV2w2_vn7u7cOOuEXOXSSeaxJ4heaINuc,https://appfollow.io/gp/112278/review/68804164?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804164
26/7/2018,com.seamlessweb.android.view,,en,en,,,,fressh freckoo,5,,"Kind people quick easy great variety of local restaurant in any area u 
located never received any coupon from them and order multiple times a day",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFDKTlBR4W23NoEyvtgcAJQuNTSBYvUwQ5drKmtfdNroCSeJqcOAY8fJCMPVQOodKc7eKM6PXWmirOj56s,https://appfollow.io/gp/112278/review/55759959?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55759959
26/7/2018,com.seamlessweb.android.view,,en,en,,,,Christine Nichols,5,,So much more than pizza & Chinese!,,,,Hi Christine. Thanks for the love!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFfqr0BC2rMfFT_T2WgZ9sPkrfIUTY5UaM6bFYFVeBZU_wjWhO5-z4VJ40v5bbYKLWKosHyJhso9m0gDWk,https://appfollow.io/gp/112278/review/55791496?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55791496
26/7/2018,com.seamlessweb.android.view,,en,en,,,,Alex Zilkha,4,,Love it! But not a 5 star because of 1) significant bugs 2) annoying fees,,,,Hi Alex. We appreciate the feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHT1fBNRWqctsUySj806MMTbrEkx1a5X2xdh7U_tucl8KN5eSabZ_1tUJKoJ7K-4lBZpH1J-uI1Aes-NQE,https://appfollow.io/gp/112278/review/68766387?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68766387
26/7/2018,com.seamlessweb.android.view,,en,en,,,,Joseph Guerrero,5,,It's been great lately,,,,Hi Joseph. That's what we love to hear. Thanks!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFDTcZ_y6N1PZRWRlinUKSc8OibTD-kzSuFaLlilp4GVpzyKSX1TP5Nk391ZlLEQVxuqT0_b-cQiLfXg00,https://appfollow.io/gp/112278/review/68804165?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804165
26/7/2018,com.seamlessweb.android.view,,en,en,,,,,5,,Love it!,,,,Hi there. Thanks!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFYdBAIbuCLi-FFTRSawdd_7-7RwDBowRthnigDjtQUjp98WJ6FDMoF7vdC46Ie_gEQPXyAtmvOGyRkq3s,https://appfollow.io/gp/112278/review/68804166?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804166
26/7/2018,com.seamlessweb.android.view,,en,en,,,,Tara Saluja,4,,The menus could have more descriptions,,,,Hi Tara. We appreciate the feedback. Thanks!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGzd4q0JtswTpvCbo84854pe4Pre0_DSLtsmJcbKGvuilWXr7faFeWD6lECM6GXZdUPqyVcYdPYCv58tz0,https://appfollow.io/gp/112278/review/68804167?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804167
26/7/2018,com.seamlessweb.android.view,,en,en,,,,Brent Parker,5,,Food delivery app,,,,Hi Brent. Thanks for the review.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE-5akmcVWcunIsXw6idFX02TFKNRf3PskG6m3nmSQMjwiy0SsrAZEfOluvEi3rGtHitnVZGfrZ2_D_nrA,https://appfollow.io/gp/112278/review/68804168?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804168
27/7/2018,com.seamlessweb.android.view,,en,en,,,,David Munoz,5,,"It as never been so easy, to order food no matter where you are .",,,,Hi David. We're happy to hear about the good experience. Thanks!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGiQ0W3rE9-PGFeVCEqGHNOHmzqKx-bQb-pb2O7OpaG_A7JBrxRt1F_MG-FhGIHKjPH6mrNpPrWhe-qH80,https://appfollow.io/gp/112278/review/68766388?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68766388
27/7/2018,com.seamlessweb.android.view,,en,en,,,,Beverly Carroll,5,,Love it,,,,Hi Beverly. We appreciate the love. Happy Eating!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHX8U0JAJqkdbEfm4wSiY0iDTzH_g2HTyCHoe8duGyuhFjTSIf1KnATWd6uy1fik91g4niJ4sMPv_mxWL8,https://appfollow.io/gp/112278/review/68804169?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804169
27/7/2018,com.seamlessweb.android.view,,en,en,,,,Empressec83,5,,It's very easy to use so far so good,,,,Hi Empressec83! We're glad to hear. Enjoy!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE4WSzzFjHrVAYZPDh2R4bKf6T5E4TPsSY9Vj5cT1qySVIXQQt349miKRLngWzezGZ1K2rFi1W2l-GqVkI,https://appfollow.io/gp/112278/review/68804170?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804170
27/7/2018,com.seamlessweb.android.view,,en,en,,,,Lori Pitteruff,5,,Quick and easy.,,,,Hi Lori. Thanks for the review. We appreciate it. Happy Eating!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHplkUV7SgopR0qgaNnJ-Wpkl_ZkNSRyRq6Ps-F4sW6N0Wq8jx662yqMMfFf0J9qu27egFyOW3CNeDd7DQ,https://appfollow.io/gp/112278/review/68804171?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804171
27/7/2018,com.seamlessweb.android.view,,en,en,,,,,5,,Ive used it twice and no problems,,,,Hi there. Glad to hear. Have a wonderful day!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHTW2tSgiPkyC8tphpwh9lShh6NaJgAfKn8sCxGVPN7gxraijwp2gwD1TXee9EOgMK7PUqsHslLqT4Y_6w,https://appfollow.io/gp/112278/review/68804172?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804172
27/7/2018,com.seamlessweb.android.view,,en,en,,,,William Baez,5,,Always awesome!,,,,Hi William Baez. Thanks for the love! You keep being awesome as well.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFJtnytsYLkh7ptCZsLVvseK-__1gDP4ubrE3-JxHoj7uak6T7gS06rDAzSQKUHQd4gxx0CxYDll4Ow4tY,https://appfollow.io/gp/112278/review/68804173?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804173
27/7/2018,com.seamlessweb.android.view,,en,en,,,,Catesia Aiken,4,,Great. Just hate that it says that my food is here before it's actually here,,,,"Hi Catesia Aiken. Thanks for the review. If you ever need help tracking an order, please feel free to reach out to our Customer Care team at 877-585-7878. Happy Eating!",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGn1Dsmw64SlFV-l5sDe_7gR90AKMgGYXD5wK2EMPWdQfclIpVwBnJNtnPuUIWnBjol8SwEUQNAKPs4ahw,https://appfollow.io/gp/112278/review/68804174?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68804174
