Ext_id: 381840917,Lang_detect: en,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
16/7/2019 04:39,381840917,,us,en,,Argo 330,1,I’m going to sleep hungry because of this app,"After a long exhausting day in DC, all I wanted is to go back to my hotel room and order some food then sleep to prepare for another hectic day in the city but the service ruined this one simple pleasure for me. The tracking system kept giving me false updates and after waiting for an hour and 20 minutes I had to contact them because I could see that the restaurant that I ordered from is closed although their deceiving buggy tracking system kept telling me that they are still working on my order and is just delayed. I would’ve not waited for all of that if they weren’t giving me those false updates. Of course the restaurant was closed long time ago, they couldn’t get them on the phone, meanwhile the tracking didn’t change, still working on it! They didn’t even bother to fix it. They refunded me and canceled the order “finally” at 12:18 am. I’ve tried to order something else ( from another app that give real updates and respect their customers’ time and hunger, unfortunately, there were no vegan options left. I didn’t even get a sincere sorry or a competition for pain. Horrible service! I’m writing that review now while my stomach hurts from the Hunger, I can’t even cook because I’m at a hotel! Some of that service don’t understand that they can cause a huge problem in another person’s life by letting mistakes like this to happen. Nobody should sleep hungry in the US Capital in 2019 because of some sloppy people who don’t take their job seriously",,,5/9/2019 19:42,"We appreciate your feedback.  Thank you for using Seamless.  
",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4468265597,https://appfollow.io/app/50238/review/169251113?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169251113
16/7/2019 13:27,381840917,,us,en,,alzndrcrg4250,5,Love it,Love the advanced ordering option,,,5/9/2019 19:40,We appreciate your feedback.  Thank you for using Seamless.  ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4469882539,https://appfollow.io/app/50238/review/169251114?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169251114
16/7/2019 15:02,381840917,,us,en,,Drewwave,3,Used to fine but not it is spammy,"I used to love using this app, but now it spams me daily to order food. HOW DO YOU TURN THIS OFF!!!  It’s so annoying, I don’t need any more notifications or “pushes”",,,5/9/2019 19:40,We apologize for your experience.  Please contact our Customer Care at 877-585-1085 so that we may better assist you. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4470257912,https://appfollow.io/app/50238/review/169251115?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169251115
16/7/2019 16:38,381840917,,us,en,,Rockstar017,2,Never Again!,"Every time I’ve ordered from seamless I’ve always run into a problem. When I ordered from sweet green, something was missing from the meal. When I ordered from busboys and poets, my food was 30-45 mins late and cold. Needless to say, I will not be ordering from seamless again",,,5/9/2019 19:34,We apologize for your experience.  Please contact our Customer Care at 877-585-1085 so that we may better assist you. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4470608543,https://appfollow.io/app/50238/review/169251116?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169251116
16/7/2019 21:09,381840917,,us,en,,Rca333,2,Marketing Opt-out Ignored,App ignores opt out of marketing push notifications. Spam.,,,5/9/2019 19:31,We appreciate your feedback.  Thank you for using Seamless.  ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4471537810,https://appfollow.io/app/50238/review/169251117?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169251117
16/7/2019 21:48,381840917,,us,en,,karenwinslow1,5,So Handy!,"Seamless has helped me through some difficult times when I was laid up with a broken foot and on my own. If it hadn’t been for the reliable, speedy delivery of fresh meals to my home, I would have been a hungry girl!",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4471652952,https://appfollow.io/app/50238/review/169251118?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169251118
17/7/2019 00:20,381840917,,us,en,,Mandzzzita,1,Shady,"I got a notification from the app that I was given a promotion for $10 off, so I decided to order from them instead of all of the other food delivery apps such as Postmates, Ubereats, and so on. I look through all the restaurants and take my time deciding on my order. Finally, I am about to check out and the app says that the promotion is for first orders only. What the actual f***? Are you kidding me? Why even tell me I have a promotion then you wackos? This is why postmates and ubereats will always be the go to over this shady app. By the time I realized I wasn't able to use the promo I already had my whole cart ready, put in delivery info and directions, my card info, and THEN they decide to inform me. I just ordered because I'm starving but man, I'm never using this crappy app ever again. Don't be fooled yall.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4472109222,https://appfollow.io/app/50238/review/169251119?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169251119
17/7/2019 01:27,381840917,,us,en,,Mo77rocks,5,Always been reliable,Always been reliable,,,5/9/2019 19:29,We appreciate your feedback.  Thank you for using Seamless.  ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4472319612,https://appfollow.io/app/50238/review/169251120?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169251120
17/7/2019 17:28,381840917,,us,en,,Ritesh - NYC,3,Update your App,"Make it more like Caviar. So many people I know are using other means because the app is clunky, hasn’t been updated, and apps like Caviar display the food in a way you know",,,5/9/2019 19:27,Thank you for your feedback and suggestions.  We appreciate your business. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4475855211,https://appfollow.io/app/50238/review/169388571?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169388571
18/7/2019 00:15,381840917,,us,en,,Afern03,4,Love it except,One thing i don’t like is that you can’t pick more type of food when you sort,,,5/9/2019 19:25,Thank you for your feedback and suggestions.  We appreciate your business. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4477150743,https://appfollow.io/app/50238/review/169403731?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169403731
18/7/2019 23:43,381840917,,us,en,7.41,ECh-NY,5,The best,"It’s just simple, fast, seamless, reliable..
What else is needed on a weeknight?",,,5/9/2019 19:20,Thank you for your feedback.  We appreciate your business. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4482265350,https://appfollow.io/app/50238/review/169592827?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169592827
19/7/2019 21:51,381840917,,us,en,,Taskooooo,5,Love,"I love you, Seamless",,,5/9/2019 19:17,Thank you for your feedback.  We appreciate your business. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4487593522,https://appfollow.io/app/50238/review/169648663?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169648663
19/7/2019 23:38,381840917,,us,en,7.41,Joes Pots n Panz,5,Best diner near me,I love the pancakes,,,5/9/2019 19:16,Thank you for your feedback.  We appreciate your business.  ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4487992644,https://appfollow.io/app/50238/review/169661011?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169661011
20/7/2019 11:45,381840917,,us,en,7.41,juju5prc,1,Double the delivery charges with no legit reason,"I ordered with Seamless couple of times very recently and really enjoyed the convenience of this app. But when I tried to order again just now, I realized the app has doubled the delivery charges. So I chatted with the contact-us rep and asked why. The rep first told me it was for maintaining the app cost, then when I asked for the rules of increase, he told me he didn’t know actually. So this will be my last time ordering from this app. Not going to order from some app that randomly doubles the delivery charges so soon after my first couple of orderings.",,,5/9/2019 19:16,We apologize for your experience.  Thank you for your feedback and suggestions. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4491127994,https://appfollow.io/app/50238/review/169689260?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169689260
20/7/2019 13:08,381840917,,us,en,7.41,whtnisc,1,'-'1 star,I’d to wait an hour and 30 minutes for a simple little order. The driver didn’t want to pick up my food and when he did he wasn’t really appreciate to dropped it off. Horrible service.,,,5/9/2019 19:13,We apologize for your experience.  Thank you for your feedback ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4491512760,https://appfollow.io/app/50238/review/169689261?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169689261
20/7/2019 15:46,381840917,,us,en,,Refotsirhc,1,Seamless,"This used to be a great app with great service. Ever since the GrubHub acquisition the company has gone downhill. There are more issues and less help when things go wrong. All they do is take money from restaurants and waste patrons’ time. I’ll use Caviar, door dash, call restaurants, or put in the order and pick up at the restaurant. No more GrubHub and no more Seamless.",,,5/9/2019 19:11,We apologize for your experience.  Thank you for your suggestions and feedback. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4492268308,https://appfollow.io/app/50238/review/169723209?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=169723209
21/7/2019 21:52,381840917,,us,en,,JH app reviews.,4,4+ year Seamless user,"I have a few complaints about Seamless but my biggest is the increase in prices that restaurants charge on the app. Not only do many places charge a delivery fee or dictate a certain minimum amount in dollars in order to get food from them, they ALSO increase the costs on all of their items.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4498796489,https://appfollow.io/app/50238/review/108295967?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=108295967
21/7/2019 15:57,381840917,,us,en,7.41,Courtwend,1,Getting worse and worse,"The menu items are often wrong, doesn’t update when restaurants are closed, they say the order tracker function doesn’t work, the fees seem to be going up and the customer service is really so much worse than it used to be. The chat customer service function doesn’t always work either so you have to call in if you have an issue and that to a hot mess.  I just had a wrong order -the help chat function didn’t work- so I called in and had to hold forever and they refused to even talk to the restaurant about sending a correct order and just wanted to refund the items- but then refunded the item but not the high fees attached.  So I paid fees to get nothing I could eat.  Especially offensive because they sent raw fish instead of the cooked fish I ordered and I am a cancer patient so it wasn’t even a preference thing.  I literally dropped $15 on a side item of 2 small breakfast sausages after they “helped me”
While caviar is more expensive but they have more updated menus, images of all the items, they have delivery tracking that works, better client services",,,5/9/2019 18:59,We apologize for your experience.  We appreciate your feedback and suggestions.  ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4497693171,https://appfollow.io/app/50238/review/170593859?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=170593859
21/7/2019 13:56,381840917,,us,en,,DrewTheJedi,5,Real fast food,Best food app in NYC,,,5/9/2019 19:03,Thank you for your feedback.  We appreciate your business.,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4497234869,https://appfollow.io/app/50238/review/170598297?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=170598297
21/7/2019 18:07,381840917,,us,en,,#1RikiFan,2,Canceled Order,I ordered from seamless and they canceled my order 15 mins later. Now I have to wait another 40 mins for the food to arrive. They should give expedited shipping for your next order if that happens,,,5/9/2019 18:46,Thank  you for your feedback and suggestions.  We apologize for your experience. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4498125543,https://appfollow.io/app/50238/review/170598298?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=170598298
21/7/2019 21:27,381840917,,us,en,,torib___1987,5,Convenient and easy,Very convenient and worth the extra expense!,,,5/9/2019 18:45,Thank you for your feedback.  We appreciate your business. ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=4498725127,https://appfollow.io/app/50238/review/170598299?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=170598299
